School_pre,Pre,Post,Surveys,School,School_Level,School_Type,Sex,Yrs_Allstars_dummy,Grade_Level,RFJ_post,RFJ_Dic_post,RFJ_3_post,RFJ_Dic_pre,RFJ_3_pre,RFJ_Change,Grade_pre,Grade_post,Social_pre,PosID_pre,ComLearn_pre,PosVal_pre,Support_Pre,Empower_Pre,Bound_Pre,Construct_Pre,Social_post,PosID_post,ComLearn_post,PosVal_post,Support_post,Empower_post,Bound_post,Construct_post,Peer_Pre,Staff_Pre,Skill_Pre,Voice_Pre,Active_Pre,Peer_post,Staff_post,Active_post,Skill_post,Voice_post,School_Level_pre,School_Type_pre,Site_pre,RFJ_pre,RFJ_Other_pre,Yrs_Allstars_pre,Yrs_Allstars_pre_dummy,Q1_Peer_pre,Q2_Skill_pre,Q3_Staff_pre,Q4_Voice_pre,Q5_Active_pre,Q6_Voice_pre,Q7_Peer_pre,Q8_Staff_pre,Q9_Active_pre,Q10_Skill_pre,Q11_Peer_pre,Q12_Voice_pre,Q13_Active_pre,Q14_Staff_pre,Q15_Skill_pre,Q16_Peer_pre,Q17_Voice_pre,Q18_Skill_pre,Q19_Active_pre,Q20_Peer_pre,Q21_Voice_pre,Q22_Staff_pre,Q23_Skill_pre,Q24_Skill_pre,Q25_Voice_pre,Q26_Staff_pre,Q27_Voice_pre,Q28_Skill_pre,Q29_Staff_pre,Q30_Staff_pre,Q31_Staff_pre,DAP_1_pre,DAP_2_pre,DAP_3_pre,DAP_4_pre,DAP_5_pre,DAP_6_pre,DAP_7_pre,DAP_8_pre,DAP_9_pre,DAP_10_pre,DAP_11_pre,DAP_12_pre,DAP_13_pre,DAP_14_pre,DAP_15_pre,DAP_16_pre,DAP_17_pre,DAP_18_pre,DAP_19_pre,DAP_20_pre,DAP_21_pre,DAP_22_pre,DAP_23_pre,DAP_24_pre,DAP_25_pre,DAP_26_pre,DAP_27_pre,DAP_28_pre,DAP_29_pre,DAP_30_pre,DAP_31_pre,DAP_32_pre,DAP_33_pre,DAP_34_pre,DAP_35_pre,DAP_36_pre,DAP_37_pre,DAP_38_pre,DAP_39_pre,DAP_40_pre,DAP_41_pre,DAP_42_pre,DAP_43_pre,DAP_44_pre,DAP_45_pre,DAP_46_pre,DAP_47_pre,DAP_48_pre,DAP_49_pre,DAP_50_pre,DAP_51_pre,DAP_52_pre,DAP_53_pre,DAP_54_pre,DAP_55_pre,DAP_56_pre,DAP_57_pre,DAP_58_pre,Q1_Peer_post,Q2_Skill_post,Q3_Staff_post,Q4_Voice_post,Q5_Active_post,Q6_Voice_post,Q7_Peer_post,Q8_Staff_post,Q9_Active_post,Q10_Skill_post,Q11_Peer_post,Q12_Voice_post,Q13_Active_post,Q14_Staff_post,Q15_Skill_post,Q16_Peer_post,Q17_Voice_post,Q18_Skill_post,Q19_Active_post,Q20_Peer_post,Q21_Voice_post,Q22_Staff_post,Q23_Skill_post,Q24_Skill_post,Q25_Voice_post,Q26_Staff_post,Q27_Voice_post,Q28_Skill_post,Q29_Staff_post,Q30_Staff_post,Q31_Staff_post,DAP_1_post,DAP_2_post,DAP_3_post,DAP_4_post,DAP_5_post,DAP_6_post,DAP_7_post,DAP_8_post,DAP_9_post,DAP_10_post,DAP_11_post,DAP_12_post,DAP_13_post,DAP_14_post,DAP_15_post,DAP_16_post,DAP_17_post,DAP_18_post,DAP_19_post,DAP_20_post,DAP_21_post,DAP_22_post,DAP_23_post,DAP_24_post,DAP_25_post,DAP_26_post,DAP_27_post,DAP_28_post,DAP_29_post,DAP_30_post,DAP_31_post,DAP_32_post,DAP_33_post,DAP_34_post,DAP_35_post,DAP_36_post,DAP_37_post,DAP_38_post,DAP_39_post,DAP_40_post,DAP_41_post,DAP_42_post,DAP_43_post,DAP_44_post,DAP_45_post,DAP_46_post,DAP_47_post,DAP_48_post,DAP_49_post,DAP_50_post,DAP_51_post,DAP_52_post,DAP_53_post,DAP_54_post,DAP_55_post,DAP_56_post,DAP_57_post,DAP_58_post,Exclude99s_Pre,Exclude99s_Post,Exclude99s_Pre_YesNo,Exclude99s_Post_YesNo,DAP_1_pre_fix,DAP_2_pre_fix,DAP_3_pre_fix,DAP_4_pre_fix,DAP_5_pre_fix,DAP_6_pre_fix,DAP_7_pre_fix,DAP_8_pre_fix,DAP_9_pre_fix,DAP_10_pre_fix,DAP_11_pre_fix,DAP_12_pre_fix,DAP_13_pre_fix,DAP_14_pre_fix,DAP_15_pre_fix,DAP_16_pre_fix,DAP_17_pre_fix,DAP_18_pre_fix,DAP_19_pre_fix,DAP_20_pre_fix,DAP_21_pre_fix,DAP_22_pre_fix,DAP_23_pre_fix,DAP_24_pre_fix,DAP_25_pre_fix,DAP_26_pre_fix,DAP_27_pre_fix,DAP_28_pre_fix,DAP_29_pre_fix,DAP_30_pre_fix,DAP_31_pre_fix,DAP_32_pre_fix,DAP_33_pre_fix,DAP_34_pre_fix,DAP_35_pre_fix,DAP_36_pre_fix,DAP_37_pre_fix,DAP_38_pre_fix,DAP_39_pre_fix,DAP_40_pre_fix,DAP_41_pre_fix,DAP_42_pre_fix,DAP_43_pre_fix,DAP_44_pre_fix,DAP_45_pre_fix,DAP_46_pre_fix,DAP_47_pre_fix,DAP_48_pre_fix,DAP_49_pre_fix,DAP_50_pre_fix,DAP_51_pre_fix,DAP_52_pre_fix,DAP_53_pre_fix,DAP_54_pre_fix,DAP_55_pre_fix,DAP_56_pre_fix,DAP_57_pre_fix,DAP_58_pre_fix,DAP_1_post_fix,DAP_2_post_fix,DAP_3_post_fix,DAP_4_post_fix,DAP_5_post_fix,DAP_6_post_fix,DAP_7_post_fix,DAP_8_post_fix,DAP_9_post_fix,DAP_10_post_fix,DAP_11_post_fix,DAP_12_post_fix,DAP_13_post_fix,DAP_14_post_fix,DAP_15_post_fix,DAP_16_post_fix,DAP_17_post_fix,DAP_18_post_fix,DAP_19_post_fix,DAP_20_post_fix,DAP_21_post_fix,DAP_22_post_fix,DAP_23_post_fix,DAP_24_post_fix,DAP_25_post_fix,DAP_26_post_fix,DAP_27_post_fix,DAP_28_post_fix,DAP_29_post_fix,DAP_30_post_fix,DAP_31_post_fix,DAP_32_post_fix,DAP_33_post_fix,DAP_34_post_fix,DAP_35_post_fix,DAP_36_post_fix,DAP_37_post_fix,DAP_38_post_fix,DAP_39_post_fix,DAP_40_post_fix,DAP_41_post_fix,DAP_42_post_fix,DAP_43_post_fix,DAP_44_post_fix,DAP_45_post_fix,DAP_46_post_fix,DAP_47_post_fix,DAP_48_post_fix,DAP_49_post_fix,DAP_50_post_fix,DAP_51_post_fix,DAP_52_post_fix,DAP_53_post_fix,DAP_54_post_fix,DAP_55_post_fix,DAP_56_post_fix,DAP_57_post_fix,DAP_58_post_fix,Social_pre_score,PosID_pre_score,ComLearn_pre_score,PosVal_pre_score,Support_pre_score,Empower_pre_score,Bound_pre_score,Construct_pre_score,Social_pre_round,PosID_pre_round,ComLearn_pre_round,PosVal_pre_round,Support_pre_round,Empower_pre_round,Bound_pre_round,Construct_pre_round,filter_$,Social_post_score,PosID_post_score,ComLearn_post_score,PosVal_post_score,Support_post_score,Empower_post_score,Bound_post_score,Construct_post_score,Social_post_round,PosID_post_round,ComLearn_post_round,PosVal_post_round,Support_post_round,Empower_post_round,Bound_post_round,Construct_post_round,Internal_assets_pre_score,External_Assets_pre_score,Internal_Assets_pre_round,External_Assets_pre_round,Total_Assets_pre,Internal_assets_post_score,External_Assets_post_score,Internal_Assets_post_round,External_Assets_post_round,Total_Assets_post,Experiences_Post,PYD_Internal_Post,PYD_External_Post,PYD_Post,Total_Assets_Pre_4group,Total_Assets_Post_4group,School_Level_Middle,School_Level_High,Peer_post_3group,Staff_post_3group,Active_post_3group,Skill_post_3group,Voice_post_3group,Experiences_post_3group,Total_Assets_Post_ExcellentvsAll,Experiences_Pre,Experiences_pre_3groups
6,2,2,3,6,2,1,2,1,6,2,1,1,1,1,1, ,6,3.88,4,4,3.82,3.71,4,4,3.5,2.875,3.333333333,3,3.454545455,3.428571429,3.333333333,3.666666667,3.5,3.6,3.75,3.86,3.43,4,3,3,4,3,3,2,1,Griffith,2, ,1,1,4,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,2,3,2,2,4,3,4,4,4,4,4,3,3,3,3,4,2,4,3,3,2,2,4,2,4,4,3,1,1,4,4,3,3,4,2,1,3,4,2,4,2,1,4,2,2,3,4,4,4,4,1,3,4,2,4,4,4,4,4,2,3,2,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,1,4,4,4,3.879310345,3.327586207,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2,3,1,0,2,3,1,3,1,0,3,1,1,2,3,3,3,3,0,2,3,1,3,3,3,3,3,1,2,1,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,0,3,3,3,28.75,30,30,28.18181818,27.14285714,30,30,25,29,30,30,28,27,30,30,25, ,18.75,23.33333333,20,24.54545455,24.28571429,23.33333333,26.66666667,25,19,23,20,25,24,23,27,25,29.25,28,29,28,57,21.75,24.75,22,25,47,3.2,3.165719697,3.482142857,3.323931277,4,3,1,0,2,2,3,2,2,3,0,3.728,3
6,2,2,3,6,2,1,2,2,8,4,0,2,0,2,4,8,8,3.75,2.5,3.571428571,3.363636364,3.571428571,3.166666667,3.888888889,2.75,3,2.5,3,3,3.714285714,3,3.888888889,2.5,3.8,3.75,3.285714286,2.571428571,4,3.8,3.75,3.75,3.714285714,3.571428571,2,1,Griffith,4, ,2,2,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,1,4,4,3,1,4,4,2,3,3,3,2,3,4,4,3,2,2,4,4,4,3,4,4,3,2,3,2,2,3,4,4,4,4,4,2,4,4,4,4,4,3,4,2,2,1,3,4,4,3,4,4,3,4,3,2,3,4,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,3,4,4,3,2,2,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,3,2,3,1,3,3,4,4,4,4,3,4,3,2,2,4,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,3.396551724,3.137931034,1,1,2,1,1,3,3,3,2,3,3,2,1,2,1,1,2,3,3,3,3,3,1,3,3,3,3,3,2,3,1,1,0,2,3,3,2,3,3,2,3,2,1,2,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,1,2,0,2,2,3,3,3,3,2,3,2,1,1,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,27.5,15,25.71428571,23.63636364,25.71428571,21.66666667,28.88888889,17.5,28,15,26,24,26,22,29,18, ,20,15,20,20,27.14285714,20,28.88888889,15,20,15,20,20,27,20,29,15,23.25,23.75,23,24,47,18.75,22.75,19,23,42,3.717142857,2.875,3.275793651,3.075396825,3,3,1,0,3,3,3,3,3,3,0,3.481428571,3
 , ,1,2,11,1,2, ,2,3,2,1,1, , , , ,3, , , , , , , , ,2.375,2.166666667,2.285714286,2.9,2.285714286,2.5,2,2.5, , , , , ,1.8,2.5,1.75,2.428571429,1.714285714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,4,2,1,2,2,3,2,2,1,2,1,2,2,3,2,4,3,2,1,1,1,2,1,2,2,4,2,2,4,2,3,2,2,2,3,2,2,4,2,2,2,1,2,2,4,4,2,2,2,3,99,4,4,4,2,2,2,1,1,2,3,4,4,3,2,2,4,2,1,2,3,3,99,2,1,1,2,4,1,3,1,1,2,99,3,3,3, ,2.4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,1,2,1,1,3,1,1,1,0,1,1,3,3,1,1,1,2,99,3,3,3,1,1,1,0,0,1,2,3,3,2,1,1,3,1,0,1,2,2,99,1,0,0,1,3,0,2,0,0,1,99,2,2,2, , , , , , , , , , , , , , , , , ,13.75,11.66666667,12.85714286,19,12.85714286,15,10,15,14,12,13,19,13,15,10,15, , , , , ,14.5,13.25,15,13,28,2.038571429,2.431845238,2.321428571,2.376636905, ,1,0,0,1,2,1,2,1,2,0, , 
 , ,1,2,11,1,2, ,2,5,1,1,1, , , , ,5, , , , , , , , ,3.875,3.833333333,4,4,4,3.5,4,4, , , , , ,2.8,2.875,2,3.285714286,2.714285714, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,1,3,1,3,2,4,2,1,1,4,3,4,4,4,1,4,88,4,4,4,3,3,2,4,2,4,1,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,88,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, ,3.912280702,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,3,3,3,3,3,3,3,3,3,3,3,88,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , ,28.75,28.33333333,30,30,30,25,30,30,29,28,30,30,30,25,30,30, , , , , ,29.25,28.75,29,29,58,2.735,3.927083333,3.875,3.901041667, ,4,0,0,2,2,1,3,2,2,1, , 
4,2,2,3,4,2,1,2,1,7,99, ,99,0,2, ,7,7,2.625,2,2.571428571,2.545454545,2.571428571,2.5,2.666666667,2.25,2.625,2,2.285714286,2.181818182,2.428571429,2,2.333333333,2.25,1.8,2.375,3.285714286,2.428571429,3.25,2.4,2.125,2.75,2.285714286,2.285714286,2,1,Edison,5, ,1,1,2,3,3,3,4,2,1,2,4,3,2,2,2,2,4,2,4,4,3,2,2,2,3,3,2,2,2,3,2,2,4,4,2,2,2,1,2,2,4,4,2,2,2,2,2,2,3,3,3,4,3,2,2,2,3,2,2,2,3,3,2,2,3,2,2,2,2,2,4,2,3,2,2,2,2,3,3,4,2,2,2,2,4,4,3,1,3,2,4,2,2,2,2,3,2,2,2,3,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,3,2,2,3,4,4,2,2,1,3,2,3,2,2,3,2,2,1,1,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,2,3,2,2,4,2,2,2,2,3,4,3,1,2,2,2,2.5,2.275862069,1,1,3,1,1,1,0,1,1,3,3,1,1,1,1,1,1,2,2,2,3,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,3,1,2,1,1,1,1,2,2,3,1,1,1,1,3,3,2,0,2,1,3,3,3,1,1,0,2,1,2,1,1,2,1,1,0,0,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,1,3,1,1,1,1,2,3,2,0,1,1,1,16.25,10,15.71428571,15.45454545,15.71428571,15,16.66666667,12.5,16,10,16,15,16,15,17,13, ,16.25,10,12.85714286,11.81818182,14.28571429,10,13.33333333,12.5,16,10,13,12,14,10,13,13,14.25,15.25,14,15,29,12.75,12.5,13,13,26,2.369285714,2.273133117,2.25297619,2.263054654,1,1,1,0,2,2,2,2,2,2,0,2.627857143,2
 , ,1,2,8,2,2,2,2,8,4,0,2, , , , ,8, , , , , , , , ,3.25,2.666666667,2.857142857,3,3.571428571,3.5,3.375,2.75, , , , , ,2.4,2.5,2.25,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,2,1,2,3,3,3,2,2,2,2,2,4,4,2,2,1,1,2,2,2,1,3,2,1,1,3,3,2,2,2,4,4,3,3,1,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,4,3,3,4,4,99,4,3,4,3,4, ,3.140350877,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,3,3,2,2,0,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,2,2,3,3,99,3,2,3,2,3, , , , , , , , , , , , , , , , , ,22.5,16.66666667,18.57142857,20,25.71428571,25,23.75,17.5,23,17,19,20,26,25,24,18, , , , , ,19.75,23.25,20,23,43,2.23,2.943452381,3.299107143,3.121279762, ,3,1,0,2,2,2,1,1,2,0, , 
8,1, ,1,8,2,2,1,2,8, , , ,1,1, ,8, ,3.875,4,3,3.727272727,3.571428571,4,3.888888889,4, , , , , , , , ,3.8,4,3.857142857,3.857142857,4, , , , , ,2,2,LALA MS,2, ,2,2,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,1,4,1,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.74137931, ,1,0,3,3,3,2,0,3,0,3,0,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28.75,30,20,27.27272727,25.71428571,30,28.88888889,30,29,30,20,27,26,30,29,30, , , , , , , , , , , , , , , , , ,26.5,28.75,27,29,56, , , , , , , , , ,4, ,1,0, , , , , , , ,3.902857143,3
11,2,2,3,11,1,2,2,2,4,1,1,1,0,2,2,4,4,3.5,3.5,3.857142857,3.818181818,3.857142857,4,3.777777778,3.75,3.5,3.166666667,3.285714286,3.818181818,3.142857143,3.666666667,3.777777778,2.75,2.6,3.875,3.857142857,3.142857143,2.75,2.2,3.625,2.75,3.142857143,2.428571429,1,2,Synergy,5, ,1,1,2,4,4,4,3,4,3,4,4,4,3,4,1,4,4,3,2,4,3,2,2,4,3,4,3,4,3,4,3,4,4,4,1,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,3,4,4,3,3,1,4,3,3,4,3,2,4,4,4,1,3,3,1,1,4,3,4,1,4,4,2,1,4,4,4,4,3,4,1,4,2,4,4,4,3,3,1,1,4,4,4,3,99,99,4,4,4,4,4,4,4,4,4,3,1,3,4,4,4,3,4,4,3,2,4,4,4,4,3,3,4,1,4,4,4,4,4,4,3,4,4,4,3.75862069,3.464285714,1,1,3,0,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,0,3,1,3,3,3,2,2,0,0,3,3,3,2,99,99,3,3,3,3,3,3,3,3,3,2,0,2,3,3,3,2,3,3,2,1,3,3,3,3,2,2,3,0,3,3,3,3,3,3,2,3,3,3,25,25,28.57142857,28.18181818,28.57142857,30,27.77777778,27.5,25,25,29,28,29,30,28,28, ,25,21.66666667,22.85714286,28.18181818,21.42857143,26.66666667,27.77777778,17.5,25,22,23,28,21,27,28,18,26.75,28.75,27,29,56,24.5,23.5,25,24,49,2.829285714,3.442640693,3.334325397,3.388483045,4,3,0,0,2,3,2,3,2,2,0,3.245,3
1,1, ,1,1,2,1,2,1,8, , , ,1,1, ,8, ,2.875,2.5,2,2.8,3.571428571,3.333333333,3.111111111,3.5, , , , , , , , ,3.4,3.75,3.142857143,2.714285714,3, , , , , ,2,1,Belvedere,1, ,1,1,3,4,4,4,4,2,3,4,3,3,4,3,3,3,4,4,4,3,2,3,1,4,3,2,1,4,4,3,3,4,4,4,2,4,2,1,4,1,2,4,1,1,2,3,1,2,4,4,3,2,3,3,2,3,4,2,3,4,4,4,3,4,2,2,4,2,4,88,2,4,3,2,3,2,3,4,3,4,4,3,2,3,3,4,4,3,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.929824561, ,1,0,3,1,3,1,0,3,0,1,3,0,0,1,2,0,1,3,3,2,1,2,2,1,2,3,1,2,3,3,3,2,3,1,1,3,1,3,88,1,3,2,1,2,1,2,3,2,3,3,2,1,2,2,3,3,2,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.75,15,10,18,25.71428571,23.33333333,21.11111111,25,19,15,10,18,26,23,21,25, , , , , , , , , , , , , , , , , ,15.5,23.75,16,24,40, , , , , , , , , ,2, ,1,0, , , , , , , ,3.201428571,3
11,1, ,1,11,1,2, ,2, , , , ,1,1, , , ,4,3.666666667,3.5,3.5, , , , , , , , , , , , ,3.4,3.875,3.857142857,3.285714286,3.5, , , , , ,1,2,Synergy,1, ,4,2,4,3,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,1,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,3,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,2,2,3,3,2,3,3,3,3,2,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , ,3.583571429,3
 , ,1,2,4,2,1, , ,8,99, ,99, , , , ,8, , , , , , , , ,2.125,1.833333333,2.5,2.75,2.5,2.166666667,2.333333333,2.666666667, , , , , ,2.8,2.5,2.75,1.714285714,2.142857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,3,4,2,4,1,2,1,1,2,3,2,2,3,2,1,2,3,2,3,2,3,2,4,2,1,3,2,4,2,3,1,2,4,2,1,3,3,2,3,2,3,2,1,88,2,3,2,1,3,3,3,2,1,3,2,2,3,88,4,3,1,2,3,2,4,88,2,88,88,2,3,2,88,2,88,3,1,2,3,99,99,99,99,99,99,99, , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,0,1,3,1,0,2,2,1,2,1,2,1,0,88,1,2,1,0,2,2,2,1,0,2,1,1,2,88,3,2,0,1,2,1,3,88,1,88,88,1,2,1,88,1,88,2,0,1,2,99,99,99,99,99,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.381428571,2.302083333,2.416666667,2.359375, , ,1,0,2,2,2,1,2,2, , , 
6,2,2,3,6,2,1,1,1,7,1,1,1,0,2,2, ,7,3.875,3.666666667,3.857142857,3.818181818,3.857142857,4,4,3.75,3.5,3.666666667,3.571428571,3.636363636,3.714285714,3.666666667,3.444444444,3,3.8,3.875,3.714285714,3.714285714,3.75,2.8,3.25,2.75,3.142857143,3.142857143,2,1,Griffith,4, ,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,3,3,2,3,2,2,4,3,3,4,4,3,4,3,2,2,3,4,3,3,4,3,3,2,4,4,4,3,4,4,3,3,3,4,4,3,3,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,2,3,2,4,3,3,4,4,4,3,2,4,4,4,4,4,4,3,4,3.862068966,3.551724138,1,1,3,3,3,3,2,3,3,3,3,3,2,3,2,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,2,2,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,3,3,2,1,2,1,3,2,2,3,3,3,2,1,3,3,3,3,3,3,2,3,28.75,26.66666667,28.57142857,28.18181818,28.57142857,30,30,27.5,29,27,29,28,29,30,30,28, ,25,26.66666667,25.71428571,26.36363636,27.14285714,26.66666667,24.44444444,20,25,27,26,26,27,27,24,20,28.25,29.25,28,29,57,26,24.5,26,25,51,3.017142857,3.593614719,3.456349206,3.524981962,4,4,1,0,2,3,2,3,3,3,1,3.770714286,3
